6.765716471586794,1
11.472957446234917,2
14.626515282803489,3
16.773992437994693,4
19.12547212952196,5
23.297872285289273,6
26.215798177780805,7
28.357197416426967,8
29.08750823630716,9
31.70994434914958,10
31.97560426631457,11
33.78421178073717,12
42.2181172624265,13
44.31155295551195,14
47.23847909683843,15
48.444498755842424,16
50.10810151398046,17
51.68859022694771,18
52.718130535521496,19
54.76034967826888,20
55.842486587226055,21
57.303143214295574,22
58.42790786228848,23
58.52783625952239,24
59.00755460791741,25
59.527394737335996,26
61.85630897469776,27
63.94468376593871,28
64.53438576757026,29
64.72734541196041,30
64.99672817309002,31
66.60069840316753,32
69.30999324014789,33
71.56711598325882,34
72.44923866054458,35
74.44572098225058,36
77.16363333564125,37
78.9248960048371,38
78.95892374976111,39
79.36270049946916,40
81.8906102795525,41
82.51218892658109,42
84.51355055659744,43
84.52728232309535,44
86.62474361309341,45
88.73501356356617,46
88.93860866249972,47
90.73423536943008,48
90.87081172073347,49
91.99960335169897,50
92.81500245871347,51
93.06238131223158,52
93.70965363603403,53
94.38420125915641,54
95.82025560113132,55
96.41350249803224,56
96.55414388220487,57
96.88997509054195,58
98.02504910280666,59
99.29290682595293,60
99.34649735462538,61
102.08936891131444,62
102.32524804448866,63
102.60858075740622,64
103.43610701891414,65
104.48099857308284,66
105.14225293750445,67
105.9449330645317,68
106.4985672566757,69
106.97980738205418,70
107.26125981552472,71
108.64781176991707,72
109.93795177131655,73
109.9452407993626,74
110.754061404824,75
112.29203247017591,76
112.44019838325296,77
114.49961396121873,78
115.0530965819423,79
116.96011623499265,80
118.58517101827728,81
119.38377130949327,82
119.81890377848072,83
120.71577966401779,84
120.88703928801861,85
122.52898967589464,86
122.57751337092849,87
123.74043997995052,88
123.88296995778663,89
125.25808373764401,90
126.4099730396582,91
127.62773740940048,92
127.6493232526438,93
128.15106755717343,94
128.35123248428096,95
129.87225608716776,96
129.92165157392594,97
129.97641693558168,98
130.3523973602064,99
130.41001250076852,100
132.02066769071382,101
132.50343787237125,102
132.82924344975712,103
134.66301626475536,104
134.7467215046568,105
137.16823040539762,106
137.6293257754388,107
138.08777561589494,108
138.79162269826577,109
139.05749361927087,110
139.26422494570582,111
140.02424668735512,112
141.7471442396673,113
141.83374119675358,114
141.83442550560767,115
143.62263388988248,116
144.38988873894283,117
144.86223476889094,118
145.57615947963586,119
146.57052181343707,120
146.74471013662014,121
146.91350517527408,122
147.16783636089122,123
147.36999058183335,124
149.28922163209313,125
151.27529996344552,126
151.37352279588927,127
153.98872044572994,128
154.0404660268377,129
154.35849976326918,130
155.17957015376413,131
156.34808034623643,132
156.37991360305116,133
156.7763878412632,134
157.54891031561732,135
158.47982385181592,136
159.28065760562163,137
159.63523662354837,138
160.635333376705,139
161.6960453581359,140
162.02095508162444,141
163.31793237454536,142
164.39951886960156,143
164.44449229297987,144
164.89779199646964,145
165.7126173405543,146
166.4559139886212,147
166.80263790817486,148
167.79874978065448,149
167.90798854902644,150
168.25149810660668,151
168.79367626235427,152
170.1631999889885,153
170.79711987266066,154
171.7110565159256,155
172.68062932663392,156
172.71006711182326,157
173.39070824679845,158
174.16150715690074,159
176.07028501215237,160
176.3859379530106,161
176.93534397951112,162
177.3644162081248,163
178.6480615520802,164
178.9821467314056,165
179.17072694861545,166
179.794157262141,167
179.86470376793298,168
181.38996486051067,169
181.53780063518764,170
182.132408046955,171
182.53699841654668,172
182.70101648055675,173
183.50674585679235,174
183.98412268774226,175
184.02578293970842,176
184.67160665521365,177
185.12161074551756,178
186.6012359318732,179
186.64925333774792,180
186.808223127811,181
188.19883447623107,182
189.04270340594218,183
189.37843180599353,184
189.43042764109646,185
189.54472731074145,186
191.86723012241907,187
191.92886826753173,188
